tracker_id,scope_type,category_title,domain,experience_bucket,semantic_family,source_candidate,source_indicator,common_year,country_coverage,integrity,user_note,requested_action,research_status,implementation_status,final_disposition,blocker_or_reason,source_url,validation_requirements,generation_priority_candidate,definition,unit,measurement_type,ranking_direction,raw_or_derived,tie_handling,source_type,source_hierarchy_tier,source_license,provenance_snapshot,comparison_year_policy,denominator_basis,currency_price_basis,geography_scope,entity_definition,uncertainty_handling,common_year_gate,coverage_gate,unit_comparability_gate,source_identity_gate,understandability_score,interest_score,uniqueness_score,player_quality_status,generation_priority_final,activation_gate,final_notes
candidate:068,new_or_repair_candidate,Fastest population decline,Population & demographics,Population & demographics,Population & demographics,UN World Population Prospects 2024,WPP2024:population-growth:2023,2023,shared warehouse coverage gate; exact count recorded at activation,unvalidated_candidate,Tracked v16.2.6 candidate; no additional annotation,research_and_validate,source_family_path_implemented,implemented_fail_closed_importer,ready_for_validated_import,"UN World Population Prospects 2024 importer is implemented. Category remains non-playable until source, coverage, ranking, unit and semantic gates pass in the warehouse.",https://population.un.org/wpp/,Definition first; source/license/provenance; 195-country normalization; coverage/ranking completeness; tie safety; semantic/player-quality review; no manual gap-filling.,anchor,Annual population growth rate; the most negative rate ranks first.,% per year,rate,low,source_observation_or_harmonized_estimate,joint ranks allowed; board must remain distinguishable under shared tie-safety gate,primary_or_administrative,tier_1_primary_or_official,CC BY 3.0 IGO | https://creativecommons.org/licenses/by/3.0/igo/,source URL/indicator/retrieval metadata + SHA-256 for supplied bulk files where practical,fixed/common year 2023,must be identical across countries; explicit for rates/shares before activation,N/A unless monetary; monetary categories require one comparable currency/price basis and local-currency .CN/.KN paths are blocked,GeoStats canonical 195-country universe; source territories/entities normalized explicitly,current sovereign-country entity definition; historical successor handling required where applicable,fail closed when uncertainty intervals/definitions could reverse or obscure ranking,required for statistical cross-country rankings; static/historical datasets use one explicit reference rule,shared warehouse coverage/ranking-completeness threshold; no manual gap filling,"hard gate: unit, denominator, percent base, magnitude scale and currency/price basis must match",hard gate: source/dataset/indicator/methodology must match approved provenance and rejected paths cannot be blindly retried,95,95,95,eligible_for_activation_review,anchor,warehouse import + integrity + player-quality + board-feasibility + release verifier,"UN World Population Prospects 2024 importer is implemented. Category remains non-playable until source, coverage, ranking, unit and semantic gates pass in the warehouse."
candidate:069,new_or_repair_candidate,Largest immigrant share,Population & demographics,Population & demographics,Population & demographics,UN DESA International Migrant Stock 2024,IMS2024:migrant-share,source-specific common year/reference period; activation verifier enforces consistency,shared warehouse coverage gate; exact count recorded at activation,unvalidated_candidate,Tracked v16.2.6 candidate; no additional annotation,research_and_validate,resolved_for_v16_2_6_release,implemented_official_bulk_importer,ready_when_official_bulk_input_validates,UN DESA International Migrant Stock 2024 official bulk input is required at release import time; no fallback/manual values are permitted.,https://www.un.org/development/desa/pd/content/international-migrant-stock,Definition first; source/license/provenance; 195-country normalization; coverage/ranking completeness; tie safety; semantic/player-quality review; no manual gap-filling.,standard,UN DESA International Migrant Stock 2024 official bulk input is required at release import time; no fallback/manual values are permitted.,%,share,high unless validated source rule explicitly specifies low,source_observation_or_harmonized_estimate,joint ranks allowed; board must remain distinguishable under shared tie-safety gate,primary_or_administrative,tier_1_primary_or_official,license/provenance must be recorded in source metadata; activation blocked if unresolved,source URL/indicator/retrieval metadata + SHA-256 for supplied bulk files where practical,single common comparison year or source-defined static reference; no per-country latest-year mixing,must be identical across countries; explicit for rates/shares before activation,N/A unless monetary; monetary categories require one comparable currency/price basis and local-currency .CN/.KN paths are blocked,GeoStats canonical 195-country universe; source territories/entities normalized explicitly,current sovereign-country entity definition; historical successor handling required where applicable,fail closed when uncertainty intervals/definitions could reverse or obscure ranking,required for statistical cross-country rankings; static/historical datasets use one explicit reference rule,shared warehouse coverage/ranking-completeness threshold; no manual gap filling,"hard gate: unit, denominator, percent base, magnitude scale and currency/price basis must match",hard gate: source/dataset/indicator/methodology must match approved provenance and rejected paths cannot be blindly retried,88,86,84,eligible_for_activation_review,standard,warehouse import + integrity + player-quality + board-feasibility + release verifier,UN DESA International Migrant Stock 2024 official bulk input is required at release import time; no fallback/manual values are permitted.
candidate:070,new_or_repair_candidate,Largest emigrant share,Population & demographics,Population & demographics,Population & demographics,UN DESA International Migrant Stock,not_applicable_unresolved,source-specific common year/reference period; activation verifier enforces consistency,shared warehouse coverage gate; exact count recorded at activation,unvalidated_candidate,Tracked v16.2.6 candidate; no additional annotation,research_and_validate,resolved_for_v16_2_6_release,resolved_not_shipped,not_shipped_validation_or_definition_unresolved,"Not shipped from this candidate path: demographic concept requires a complete common-year 195-country source/derivation not implemented here, or an existing equivalent already covers part of the concept.",resolved through runtime source registry / warehouse provenance at activation,Definition first; source/license/provenance; 195-country normalization; coverage/ranking completeness; tie safety; semantic/player-quality review; no manual gap-filling.,standard,"Not shipped from this candidate path: demographic concept requires a complete common-year 195-country source/derivation not implemented here, or an existing equivalent already covers part of the concept.",validated catalog/source unit; verify exact metadata at activation,share,high unless validated source rule explicitly specifies low,source_observation_or_harmonized_estimate,joint ranks allowed; board must remain distinguishable under shared tie-safety gate,primary_or_administrative,tier_1_primary_or_official,license/provenance must be recorded in source metadata; activation blocked if unresolved,source URL/indicator/retrieval metadata + SHA-256 for supplied bulk files where practical,single common comparison year or source-defined static reference; no per-country latest-year mixing,must be identical across countries; explicit for rates/shares before activation,N/A unless monetary; monetary categories require one comparable currency/price basis and local-currency .CN/.KN paths are blocked,GeoStats canonical 195-country universe; source territories/entities normalized explicitly,current sovereign-country entity definition; historical successor handling required where applicable,fail closed when uncertainty intervals/definitions could reverse or obscure ranking,required for statistical cross-country rankings; static/historical datasets use one explicit reference rule,shared warehouse coverage/ranking-completeness threshold; no manual gap filling,"hard gate: unit, denominator, percent base, magnitude scale and currency/price basis must match",hard gate: source/dataset/indicator/methodology must match approved provenance and rejected paths cannot be blindly retried,88,86,84,resolved_not_playable_v16_2_6,standard,warehouse import + integrity + player-quality + board-feasibility + release verifier,"Not shipped from this candidate path: demographic concept requires a complete common-year 195-country source/derivation not implemented here, or an existing equivalent already covers part of the concept."
candidate:071,new_or_repair_candidate,Largest international migrant population,Population & demographics / High-value repairs,Population & demographics / High-value repairs,Population & demographics / High-value repairs,UN DESA International Migrant Stock 2024,IMS2024:migrant-stock,source-specific common year/reference period; activation verifier enforces consistency,shared warehouse coverage gate; exact count recorded at activation,unvalidated_candidate,Tracked v16.2.6 candidate; no additional annotation,research_and_validate,resolved_for_v16_2_6_release,implemented_official_bulk_importer,ready_when_official_bulk_input_validates,UN DESA International Migrant Stock 2024 official bulk input is required at release import time; no fallback/manual values are permitted.,https://www.un.org/development/desa/pd/content/international-migrant-stock,Definition first; source/license/provenance; 195-country normalization; coverage/ranking completeness; tie safety; semantic/player-quality review; no manual gap-filling.,anchor,UN DESA International Migrant Stock 2024 official bulk input is required at release import time; no fallback/manual values are permitted.,validated catalog/source unit; verify exact metadata at activation,total_or_absolute,high unless validated source rule explicitly specifies low,source_observation_or_harmonized_estimate,joint ranks allowed; board must remain distinguishable under shared tie-safety gate,primary_or_administrative,tier_1_primary_or_official,license/provenance must be recorded in source metadata; activation blocked if unresolved,source URL/indicator/retrieval metadata + SHA-256 for supplied bulk files where practical,single common comparison year or source-defined static reference; no per-country latest-year mixing,must be identical across countries; explicit for rates/shares before activation,N/A unless monetary; monetary categories require one comparable currency/price basis and local-currency .CN/.KN paths are blocked,GeoStats canonical 195-country universe; source territories/entities normalized explicitly,current sovereign-country entity definition; historical successor handling required where applicable,fail closed when uncertainty intervals/definitions could reverse or obscure ranking,required for statistical cross-country rankings; static/historical datasets use one explicit reference rule,shared warehouse coverage/ranking-completeness threshold; no manual gap filling,"hard gate: unit, denominator, percent base, magnitude scale and currency/price basis must match",hard gate: source/dataset/indicator/methodology must match approved provenance and rejected paths cannot be blindly retried,96,94,92,eligible_for_activation_review,anchor,warehouse import + integrity + player-quality + board-feasibility + release verifier,UN DESA International Migrant Stock 2024 official bulk input is required at release import time; no fallback/manual values are permitted.
candidate:072,new_or_repair_candidate,Highest fertility rate,Population & demographics,Population & demographics,Population & demographics,UN World Population Prospects / World Bank,not_applicable_unresolved,source-specific common year/reference period; activation verifier enforces consistency,shared warehouse coverage gate; exact count recorded at activation,unvalidated_candidate,Tracked v16.2.6 candidate; no additional annotation,research_and_validate,resolved_for_v16_2_6_release,resolved_against_existing_catalog,already_covered_existing_playable,No duplicate category added: the concept is already represented by an existing playable category; v16.2.6 keeps the existing canonical row.,resolved through runtime source registry / warehouse provenance at activation,Definition first; source/license/provenance; 195-country normalization; coverage/ranking completeness; tie safety; semantic/player-quality review; no manual gap-filling.,anchor,No duplicate category added: the concept is already represented by an existing playable category; v16.2.6 keeps the existing canonical row.,births per woman,rate,high unless validated source rule explicitly specifies low,source_observation_or_harmonized_estimate,joint ranks allowed; board must remain distinguishable under shared tie-safety gate,primary_or_administrative,tier_1_primary_or_official,license/provenance must be recorded in source metadata; activation blocked if unresolved,source URL/indicator/retrieval metadata + SHA-256 for supplied bulk files where practical,single common comparison year or source-defined static reference; no per-country latest-year mixing,must be identical across countries; explicit for rates/shares before activation,N/A unless monetary; monetary categories require one comparable currency/price basis and local-currency .CN/.KN paths are blocked,GeoStats canonical 195-country universe; source territories/entities normalized explicitly,current sovereign-country entity definition; historical successor handling required where applicable,fail closed when uncertainty intervals/definitions could reverse or obscure ranking,required for statistical cross-country rankings; static/historical datasets use one explicit reference rule,shared warehouse coverage/ranking-completeness threshold; no manual gap filling,"hard gate: unit, denominator, percent base, magnitude scale and currency/price basis must match",hard gate: source/dataset/indicator/methodology must match approved provenance and rejected paths cannot be blindly retried,96,94,92,resolved_not_playable_v16_2_6,anchor,warehouse import + integrity + player-quality + board-feasibility + release verifier,No duplicate category added: the concept is already represented by an existing playable category; v16.2.6 keeps the existing canonical row.
candidate:073,new_or_repair_candidate,Lowest fertility rate,Population & demographics,Population & demographics,Population & demographics,UN World Population Prospects 2024,WPP2024:fertility:2023,2023,shared warehouse coverage gate; exact count recorded at activation,unvalidated_candidate,Tracked v16.2.6 candidate; no additional annotation,research_and_validate,source_family_path_implemented,implemented_fail_closed_importer,ready_for_validated_import,"UN World Population Prospects 2024 importer is implemented. Category remains non-playable until source, coverage, ranking, unit and semantic gates pass in the warehouse.",https://population.un.org/wpp/,Definition first; source/license/provenance; 195-country normalization; coverage/ranking completeness; tie safety; semantic/player-quality review; no manual gap-filling.,anchor,Average number of births per woman under current age-specific fertility rates.,births per woman,rate,low,source_observation_or_harmonized_estimate,joint ranks allowed; board must remain distinguishable under shared tie-safety gate,primary_or_administrative,tier_1_primary_or_official,CC BY 3.0 IGO | https://creativecommons.org/licenses/by/3.0/igo/,source URL/indicator/retrieval metadata + SHA-256 for supplied bulk files where practical,fixed/common year 2023,must be identical across countries; explicit for rates/shares before activation,N/A unless monetary; monetary categories require one comparable currency/price basis and local-currency .CN/.KN paths are blocked,GeoStats canonical 195-country universe; source territories/entities normalized explicitly,current sovereign-country entity definition; historical successor handling required where applicable,fail closed when uncertainty intervals/definitions could reverse or obscure ranking,required for statistical cross-country rankings; static/historical datasets use one explicit reference rule,shared warehouse coverage/ranking-completeness threshold; no manual gap filling,"hard gate: unit, denominator, percent base, magnitude scale and currency/price basis must match",hard gate: source/dataset/indicator/methodology must match approved provenance and rejected paths cannot be blindly retried,95,95,95,eligible_for_activation_review,anchor,warehouse import + integrity + player-quality + board-feasibility + release verifier,"UN World Population Prospects 2024 importer is implemented. Category remains non-playable until source, coverage, ranking, unit and semantic gates pass in the warehouse."
candidate:074,new_or_repair_candidate,Highest life expectancy,Population & demographics / High-value repairs,Population & demographics / High-value repairs,Population & demographics / High-value repairs,UN World Population Prospects 2024,WPP2024:life-expectancy:2023,2023,shared warehouse coverage gate; exact count recorded at activation,unvalidated_candidate,Tracked v16.2.6 candidate; no additional annotation,research_and_validate,source_family_path_implemented,implemented_fail_closed_importer,ready_for_validated_import,"UN World Population Prospects 2024 importer is implemented. Category remains non-playable until source, coverage, ranking, unit and semantic gates pass in the warehouse.",https://population.un.org/wpp/,Definition first; source/license/provenance; 195-country normalization; coverage/ranking completeness; tie safety; semantic/player-quality review; no manual gap-filling.,standard,Countries ranked by life expectancy using the latest broadly comparable WHO Global Health Observatory data.,years,other,high,source_observation_or_harmonized_estimate,joint ranks allowed; board must remain distinguishable under shared tie-safety gate,primary_or_administrative,tier_1_primary_or_official,WHO data terms / indicator metadata | https://www.who.int/about/policies/publishing/copyright,source URL/indicator/retrieval metadata + SHA-256 for supplied bulk files where practical,fixed/common year 2023,must be identical across countries; explicit for rates/shares before activation,N/A unless monetary; monetary categories require one comparable currency/price basis and local-currency .CN/.KN paths are blocked,GeoStats canonical 195-country universe; source territories/entities normalized explicitly,current sovereign-country entity definition; historical successor handling required where applicable,fail closed when uncertainty intervals/definitions could reverse or obscure ranking,required for statistical cross-country rankings; static/historical datasets use one explicit reference rule,shared warehouse coverage/ranking-completeness threshold; no manual gap filling,"hard gate: unit, denominator, percent base, magnitude scale and currency/price basis must match",hard gate: source/dataset/indicator/methodology must match approved provenance and rejected paths cannot be blindly retried,85,80,90,eligible_for_activation_review,standard,warehouse import + integrity + player-quality + board-feasibility + release verifier,"UN World Population Prospects 2024 importer is implemented. Category remains non-playable until source, coverage, ranking, unit and semantic gates pass in the warehouse."
candidate:075,new_or_repair_candidate,Lowest infant mortality,Population & demographics,Population & demographics,Population & demographics,WHO Global Health Observatory,source-family rule lowest-infant-mortality; exact official indicator/series resolved and snapshotted by importer discovery,source-specific common year/reference period; activation verifier enforces consistency,shared warehouse coverage gate; exact count recorded at activation,unvalidated_candidate,Tracked v16.2.6 candidate; no additional annotation,research_and_validate,source_family_path_implemented,implemented_fail_closed_source_family_importer,ready_for_source_family_validation,"Authoritative source-family importer exists. This row is not playable until exact source identity, common-year/eligible-universe coverage, comparability, player-quality, board-feasibility and release-verifier gates all pass.",https://www.who.int/data/gho,Definition first; source/license/provenance; 195-country normalization; coverage/ranking completeness; tie safety; semantic/player-quality review; no manual gap-filling.,standard,Countries ranked by infant mortality using the latest broadly comparable WHO Global Health Observatory data.,"per 1,000 live births",rate,low,source_observation_or_harmonized_estimate,joint ranks allowed; board must remain distinguishable under shared tie-safety gate,primary_or_administrative,tier_1_primary_or_official,WHO data terms / indicator metadata | https://www.who.int/about/policies/publishing/copyright,source URL/indicator/retrieval metadata + SHA-256 for supplied bulk files where practical,single common comparison year or source-defined static reference; no per-country latest-year mixing,must be identical across countries; explicit for rates/shares before activation,N/A unless monetary; monetary categories require one comparable currency/price basis and local-currency .CN/.KN paths are blocked,GeoStats canonical 195-country universe; source territories/entities normalized explicitly,current sovereign-country entity definition; historical successor handling required where applicable,fail closed when uncertainty intervals/definitions could reverse or obscure ranking,required for statistical cross-country rankings; static/historical datasets use one explicit reference rule,shared warehouse coverage/ranking-completeness threshold; no manual gap filling,"hard gate: unit, denominator, percent base, magnitude scale and currency/price basis must match",hard gate: source/dataset/indicator/methodology must match approved provenance and rejected paths cannot be blindly retried,85,80,90,resolved_not_playable_v16_2_6,standard,warehouse import + integrity + player-quality + board-feasibility + release verifier,No duplicate category added: the concept is already represented by an existing playable category; v16.2.6 keeps the existing canonical row.
candidate:076,new_or_repair_candidate,First men's FIFA World Cup appearance,History,History,History,FIFA / RSSSF corroboration,not_applicable_unresolved,source-specific common year/reference period; activation verifier enforces consistency,shared warehouse coverage gate; exact count recorded at activation,unvalidated_candidate,Tracked v16.2.6 candidate; no additional annotation,research_and_validate,resolved_for_v16_2_6_release,resolved_not_shipped,not_shipped_validation_or_definition_unresolved,"Not shipped: historical concept remains tracked, but a complete chronology across the 195-country universe with successor-state rules and non-overlapping uncertainty was not validated; incomplete chronology is fail-closed.",resolved through runtime source registry / warehouse provenance at activation,Definition first; source/license/provenance; 195-country normalization; coverage/ranking completeness; tie safety; semantic/player-quality review; no manual gap-filling.,anchor,"Not shipped: historical concept remains tracked, but a complete chronology across the 195-country universe with successor-state rules and non-overlapping uncertainty was not validated; incomplete chronology is fail-closed.",year,historical_date,high unless validated source rule explicitly specifies low,source_observation_or_harmonized_estimate,joint ranks allowed; board must remain distinguishable under shared tie-safety gate,existing_validated_or_research_candidate,tier_2_validated_existing_or_discovery,license/provenance must be recorded in source metadata; activation blocked if unresolved,source URL/indicator/retrieval metadata + SHA-256 for supplied bulk files where practical,single common comparison year or source-defined static reference; no per-country latest-year mixing,must be identical across countries; explicit for rates/shares before activation,N/A unless monetary; monetary categories require one comparable currency/price basis and local-currency .CN/.KN paths are blocked,GeoStats canonical 195-country universe; source territories/entities normalized explicitly,current sovereign-country entity definition; historical successor handling required where applicable,fail closed when uncertainty intervals/definitions could reverse or obscure ranking,required for statistical cross-country rankings; static/historical datasets use one explicit reference rule,shared warehouse coverage/ranking-completeness threshold; no manual gap filling,"hard gate: unit, denominator, percent base, magnitude scale and currency/price basis must match",hard gate: source/dataset/indicator/methodology must match approved provenance and rejected paths cannot be blindly retried,96,94,92,resolved_not_playable_v16_2_6,anchor,warehouse import + integrity + player-quality + board-feasibility + release verifier,"Not shipped: historical concept remains tracked, but a complete chronology across the 195-country universe with successor-state rules and non-overlapping uncertainty was not validated; incomplete chronology is fail-closed."
candidate:077,new_or_repair_candidate,First modern Olympic appearance,History,History,History,IOC / Olympedia corroboration,not_applicable_unresolved,source-specific common year/reference period; activation verifier enforces consistency,shared warehouse coverage gate; exact count recorded at activation,unvalidated_candidate,Tracked v16.2.6 candidate; no additional annotation,research_and_validate,resolved_for_v16_2_6_release,resolved_not_shipped,not_shipped_validation_or_definition_unresolved,"Not shipped: historical concept remains tracked, but a complete chronology across the 195-country universe with successor-state rules and non-overlapping uncertainty was not validated; incomplete chronology is fail-closed.",resolved through runtime source registry / warehouse provenance at activation,Definition first; source/license/provenance; 195-country normalization; coverage/ranking completeness; tie safety; semantic/player-quality review; no manual gap-filling.,anchor,"Not shipped: historical concept remains tracked, but a complete chronology across the 195-country universe with successor-state rules and non-overlapping uncertainty was not validated; incomplete chronology is fail-closed.",year,historical_date,high unless validated source rule explicitly specifies low,source_observation_or_harmonized_estimate,joint ranks allowed; board must remain distinguishable under shared tie-safety gate,existing_validated_or_research_candidate,tier_2_validated_existing_or_discovery,license/provenance must be recorded in source metadata; activation blocked if unresolved,source URL/indicator/retrieval metadata + SHA-256 for supplied bulk files where practical,single common comparison year or source-defined static reference; no per-country latest-year mixing,must be identical across countries; explicit for rates/shares before activation,N/A unless monetary; monetary categories require one comparable currency/price basis and local-currency .CN/.KN paths are blocked,GeoStats canonical 195-country universe; source territories/entities normalized explicitly,current sovereign-country entity definition; historical successor handling required where applicable,fail closed when uncertainty intervals/definitions could reverse or obscure ranking,required for statistical cross-country rankings; static/historical datasets use one explicit reference rule,shared warehouse coverage/ranking-completeness threshold; no manual gap filling,"hard gate: unit, denominator, percent base, magnitude scale and currency/price basis must match",hard gate: source/dataset/indicator/methodology must match approved provenance and rejected paths cannot be blindly retried,96,94,92,resolved_not_playable_v16_2_6,anchor,warehouse import + integrity + player-quality + board-feasibility + release verifier,"Not shipped: historical concept remains tracked, but a complete chronology across the 195-country universe with successor-state rules and non-overlapping uncertainty was not validated; incomplete chronology is fail-closed."
candidate:078,new_or_repair_candidate,First Winter Olympic appearance,History,History,History,IOC / Olympedia corroboration,not_applicable_unresolved,source-specific common year/reference period; activation verifier enforces consistency,shared warehouse coverage gate; exact count recorded at activation,unvalidated_candidate,Tracked v16.2.6 candidate; no additional annotation,research_and_validate,resolved_for_v16_2_6_release,resolved_not_shipped,not_shipped_validation_or_definition_unresolved,"Not shipped: historical concept remains tracked, but a complete chronology across the 195-country universe with successor-state rules and non-overlapping uncertainty was not validated; incomplete chronology is fail-closed.",resolved through runtime source registry / warehouse provenance at activation,Definition first; source/license/provenance; 195-country normalization; coverage/ranking completeness; tie safety; semantic/player-quality review; no manual gap-filling.,standard,"Not shipped: historical concept remains tracked, but a complete chronology across the 195-country universe with successor-state rules and non-overlapping uncertainty was not validated; incomplete chronology is fail-closed.",year,historical_date,high unless validated source rule explicitly specifies low,source_observation_or_harmonized_estimate,joint ranks allowed; board must remain distinguishable under shared tie-safety gate,existing_validated_or_research_candidate,tier_2_validated_existing_or_discovery,license/provenance must be recorded in source metadata; activation blocked if unresolved,source URL/indicator/retrieval metadata + SHA-256 for supplied bulk files where practical,single common comparison year or source-defined static reference; no per-country latest-year mixing,must be identical across countries; explicit for rates/shares before activation,N/A unless monetary; monetary categories require one comparable currency/price basis and local-currency .CN/.KN paths are blocked,GeoStats canonical 195-country universe; source territories/entities normalized explicitly,current sovereign-country entity definition; historical successor handling required where applicable,fail closed when uncertainty intervals/definitions could reverse or obscure ranking,required for statistical cross-country rankings; static/historical datasets use one explicit reference rule,shared warehouse coverage/ranking-completeness threshold; no manual gap filling,"hard gate: unit, denominator, percent base, magnitude scale and currency/price basis must match",hard gate: source/dataset/indicator/methodology must match approved provenance and rejected paths cannot be blindly retried,88,86,84,resolved_not_playable_v16_2_6,standard,warehouse import + integrity + player-quality + board-feasibility + release verifier,"Not shipped: historical concept remains tracked, but a complete chronology across the 195-country universe with successor-state rules and non-overlapping uncertainty was not validated; incomplete chronology is fail-closed."
candidate:079,new_or_repair_candidate,First Olympic medal,History,History,History,IOC / Olympedia corroboration,not_applicable_unresolved,source-specific common year/reference period; activation verifier enforces consistency,shared warehouse coverage gate; exact count recorded at activation,unvalidated_candidate,Tracked v16.2.6 candidate; no additional annotation,research_and_validate,resolved_for_v16_2_6_release,resolved_not_shipped,not_shipped_validation_or_definition_unresolved,"Not shipped: historical concept remains tracked, but a complete chronology across the 195-country universe with successor-state rules and non-overlapping uncertainty was not validated; incomplete chronology is fail-closed.",resolved through runtime source registry / warehouse provenance at activation,Definition first; source/license/provenance; 195-country normalization; coverage/ranking completeness; tie safety; semantic/player-quality review; no manual gap-filling.,standard,"Not shipped: historical concept remains tracked, but a complete chronology across the 195-country universe with successor-state rules and non-overlapping uncertainty was not validated; incomplete chronology is fail-closed.",year,historical_date,high unless validated source rule explicitly specifies low,source_observation_or_harmonized_estimate,joint ranks allowed; board must remain distinguishable under shared tie-safety gate,existing_validated_or_research_candidate,tier_2_validated_existing_or_discovery,license/provenance must be recorded in source metadata; activation blocked if unresolved,source URL/indicator/retrieval metadata + SHA-256 for supplied bulk files where practical,single common comparison year or source-defined static reference; no per-country latest-year mixing,must be identical across countries; explicit for rates/shares before activation,N/A unless monetary; monetary categories require one comparable currency/price basis and local-currency .CN/.KN paths are blocked,GeoStats canonical 195-country universe; source territories/entities normalized explicitly,current sovereign-country entity definition; historical successor handling required where applicable,fail closed when uncertainty intervals/definitions could reverse or obscure ranking,required for statistical cross-country rankings; static/historical datasets use one explicit reference rule,shared warehouse coverage/ranking-completeness threshold; no manual gap filling,"hard gate: unit, denominator, percent base, magnitude scale and currency/price basis must match",hard gate: source/dataset/indicator/methodology must match approved provenance and rejected paths cannot be blindly retried,88,86,84,resolved_not_playable_v16_2_6,standard,warehouse import + integrity + player-quality + board-feasibility + release verifier,"Not shipped: historical concept remains tracked, but a complete chronology across the 195-country universe with successor-state rules and non-overlapping uncertainty was not validated; incomplete chronology is fail-closed."
candidate:080,new_or_repair_candidate,First Olympic gold medal,History,History,History,IOC / Olympedia corroboration,not_applicable_unresolved,source-specific common year/reference period; activation verifier enforces consistency,shared warehouse coverage gate; exact count recorded at activation,unvalidated_candidate,Tracked v16.2.6 candidate; no additional annotation,research_and_validate,resolved_for_v16_2_6_release,resolved_not_shipped,not_shipped_validation_or_definition_unresolved,"Not shipped: historical concept remains tracked, but a complete chronology across the 195-country universe with successor-state rules and non-overlapping uncertainty was not validated; incomplete chronology is fail-closed.",resolved through runtime source registry / warehouse provenance at activation,Definition first; source/license/provenance; 195-country normalization; coverage/ranking completeness; tie safety; semantic/player-quality review; no manual gap-filling.,standard,"Not shipped: historical concept remains tracked, but a complete chronology across the 195-country universe with successor-state rules and non-overlapping uncertainty was not validated; incomplete chronology is fail-closed.",year,historical_date,high unless validated source rule explicitly specifies low,source_observation_or_harmonized_estimate,joint ranks allowed; board must remain distinguishable under shared tie-safety gate,existing_validated_or_research_candidate,tier_2_validated_existing_or_discovery,license/provenance must be recorded in source metadata; activation blocked if unresolved,source URL/indicator/retrieval metadata + SHA-256 for supplied bulk files where practical,single common comparison year or source-defined static reference; no per-country latest-year mixing,must be identical across countries; explicit for rates/shares before activation,N/A unless monetary; monetary categories require one comparable currency/price basis and local-currency .CN/.KN paths are blocked,GeoStats canonical 195-country universe; source territories/entities normalized explicitly,current sovereign-country entity definition; historical successor handling required where applicable,fail closed when uncertainty intervals/definitions could reverse or obscure ranking,required for statistical cross-country rankings; static/historical datasets use one explicit reference rule,shared warehouse coverage/ranking-completeness threshold; no manual gap filling,"hard gate: unit, denominator, percent base, magnitude scale and currency/price basis must match",hard gate: source/dataset/indicator/methodology must match approved provenance and rejected paths cannot be blindly retried,88,86,84,resolved_not_playable_v16_2_6,standard,warehouse import + integrity + player-quality + board-feasibility + release verifier,"Not shipped: historical concept remains tracked, but a complete chronology across the 195-country universe with successor-state rules and non-overlapping uncertainty was not validated; incomplete chronology is fail-closed."
candidate:081,new_or_repair_candidate,First FIFA World Cup win,History,History,History,FIFA,not_applicable_unresolved,source-specific common year/reference period; activation verifier enforces consistency,shared warehouse coverage gate; exact count recorded at activation,unvalidated_candidate,Tracked v16.2.6 candidate; no additional annotation,research_and_validate,resolved_for_v16_2_6_release,resolved_not_shipped,not_shipped_validation_or_definition_unresolved,"Not shipped: historical concept remains tracked, but a complete chronology across the 195-country universe with successor-state rules and non-overlapping uncertainty was not validated; incomplete chronology is fail-closed.",resolved through runtime source registry / warehouse provenance at activation,Definition first; source/license/provenance; 195-country normalization; coverage/ranking completeness; tie safety; semantic/player-quality review; no manual gap-filling.,standard,"Not shipped: historical concept remains tracked, but a complete chronology across the 195-country universe with successor-state rules and non-overlapping uncertainty was not validated; incomplete chronology is fail-closed.",year,historical_date,high unless validated source rule explicitly specifies low,source_observation_or_harmonized_estimate,joint ranks allowed; board must remain distinguishable under shared tie-safety gate,existing_validated_or_research_candidate,tier_2_validated_existing_or_discovery,license/provenance must be recorded in source metadata; activation blocked if unresolved,source URL/indicator/retrieval metadata + SHA-256 for supplied bulk files where practical,single common comparison year or source-defined static reference; no per-country latest-year mixing,must be identical across countries; explicit for rates/shares before activation,N/A unless monetary; monetary categories require one comparable currency/price basis and local-currency .CN/.KN paths are blocked,GeoStats canonical 195-country universe; source territories/entities normalized explicitly,current sovereign-country entity definition; historical successor handling required where applicable,fail closed when uncertainty intervals/definitions could reverse or obscure ranking,required for statistical cross-country rankings; static/historical datasets use one explicit reference rule,shared warehouse coverage/ranking-completeness threshold; no manual gap filling,"hard gate: unit, denominator, percent base, magnitude scale and currency/price basis must match",hard gate: source/dataset/indicator/methodology must match approved provenance and rejected paths cannot be blindly retried,88,86,84,resolved_not_playable_v16_2_6,standard,warehouse import + integrity + player-quality + board-feasibility + release verifier,"Not shipped: historical concept remains tracked, but a complete chronology across the 195-country universe with successor-state rules and non-overlapping uncertainty was not validated; incomplete chronology is fail-closed."
